,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,psychotype,satisfied,jobfield
30,-0.9124706734639833,-1.0703948868868833,-1.1083882062961647,1.7592835416442525,-0.3883640024458042,-0.07040976025300683,0.30190198400314827,-0.41134972812436255,ENTJ,0,Staff and training
31,2.270662190792734,-1.8452288254192497,-2.297274309988453,-1.6665967337711058,0.06878156252845904,-0.09818863021974938,-0.15623370079880197,-0.02506304784153793,ENTP,1,Staff and training
32,-1.2064927359267472,-1.9269688216500394,-0.05615758895513594,0.9058050589330534,0.4870286963400559,-0.11305958475998777,0.4633684212493787,-0.08220074313848463,ESTJ,1,Staff and training
33,-0.4184937674870291,0.4366439828353501,1.159407297395789,0.7467963347642347,-0.4756202314807498,0.34328041437613427,0.01722429887831712,0.08719125316248037,ESTJ,1,Staff and training
34,2.393830846069708,-1.538655857442875,1.1365262736497934,-0.10949759593048186,-0.7021141079275213,-0.47302337739953015,0.34147490696524996,-0.30670709358843506,ENFP,1,Staff and training
35,0.36050180327546766,-0.6735689740315814,0.29261180902382655,0.04097181783584457,-0.7500176164159456,-0.672636535868856,-0.2942087894447263,-0.36133243959531586,ESTJ,1,Staff and training
36,-1.0361645387441079,0.48169039649577544,2.3904109371672124,0.14656144044306504,-0.5181543424804242,-0.04425719139104429,-0.36310395236042087,0.3893154672846856,ESFJ,1,Staff and training
37,0.048002284676023126,-0.9086626474583084,0.9058469728408151,0.4616578345582759,-0.04324972685293035,0.5706555040656563,-0.18766364567049854,-0.17269116107792154,ESTJ,0,Staff and training
38,3.0323782891723843,1.6795078412930242,0.5559648320596118,0.3305281453408174,-0.057984309646336885,-0.1079718064112117,0.2905840678305491,0.15738884679777757,INFP,1,Staff and training
39,0.9276503732637511,0.6582610668050421,0.6605648572585375,0.93027381209556,-0.6968243501092056,-0.77968017024014,0.2697172933285405,-0.0825260697659021,ENFJ,0,Staff and training
40,0.8564501908325042,0.9424706467209778,-0.676030953827954,1.2337052778399662,0.2888574738540966,0.27770084749337687,-0.06692932903358294,0.2555321752996426,INTJ,1,Staff and training
41,1.3497372334046807,-0.2932783742158439,2.7955615358904264,0.6322797007611857,-0.5065333871951563,0.6212991839398554,-0.006645929029942054,0.08245215973492599,ESFJ,1,Staff and training
42,2.0452540058922226,-1.3051510675863816,0.19175066169179739,1.0358569807092322,-0.23229833203990388,0.7727178726612034,0.16922946765123933,-0.0901192404765544,ENTJ,1,Staff and training
43,-1.6923643061392715,1.0860321166463396,-2.0119603404182493,2.048651061486234,0.026784902477413434,-0.009926317052044149,-0.055759760994395405,0.16042274322537342,INTJ,1,Staff and training
44,1.6125709132546384,0.5083159048350775,-0.03970558200147496,-2.582213732085804,0.2268151866161477,0.3332989313086492,0.12805136799175076,-0.06120747942231883,ESFP,1,Staff and training
45,2.0734635391062035,1.3105610346486998,-1.2277766286366147,-2.2403057949524467,-0.263178448758941,0.026648952180925927,-0.06199355329599819,0.12543022967774958,ISTP,0,Staff and training
46,4.864395419317015,-1.3471370059609638,-0.168711822334085,0.6443266654073622,-0.27235922830297915,-0.1685234676834229,0.12170384615626469,0.37565478837362287,ENFP,0,Staff and training
47,-2.4603341384328075,2.0362234835433535,-2.1030811738267756,0.5466792666349867,0.00949212621646171,0.3454282152099653,0.16322315856928515,-0.08701718407225384,ISTJ,0,Staff and training
48,0.7329075198899654,-1.345822546163212,0.9671301493621193,1.4615196392037382,-0.39396933523591865,-0.029078819696712024,-0.23657242693430378,-0.0849289735487886,ENTJ,1,Staff and training
49,0.14224109923307154,0.05577939373801158,-1.5207135091398907,-1.3531799518661376,-0.32170503448577276,-0.317270755167616,-0.11278592188328432,0.2514333992604834,ESTP,1,Staff and training
50,-0.7058282709423548,2.3156940261878147,0.315226581632589,-0.7358392564878831,0.6185057852598098,0.31951806891258455,0.4882947507948383,0.39064521354835263,ISTJ,0,Staff and training
51,1.2335705999753408,-1.2456941621414275,-0.4353553222919088,1.3175327029673638,-0.1595063380416097,0.29084377979802517,0.08166987797444665,-0.08232346490518357,ENTJ,0,Staff and training
52,-1.3275031729750952,-0.20616647547713818,-0.07289422062036317,-0.2751767528235373,-0.07806996140022646,0.16003015186264632,-0.034661022730155665,0.09708740164077566,ESTJ,0,Staff and training
53,-0.3279897541837589,2.549770095557245,0.7207228697130978,-0.2254765998982647,-0.47251337944423255,-0.1854060738569172,0.4736030613926577,0.4171145384551925,ISFJ,0,Staff and training
54,-0.7439728316311864,1.5055014180030444,1.8207079918267117,-0.4979910133905225,-0.1938451809064373,-0.1097529012836801,0.1640015098094242,-0.16109698703707448,ISFJ,0,Staff and training
55,0.5446194926833537,0.9678617934651819,0.8632423160943334,-0.09213284420497603,0.0490531853596677,-0.16033449916967144,-0.07158859787078374,-0.01604926082184178,ISFJ,1,Staff and training
56,1.2578424289802534,-0.4863749392061736,0.6628921822983348,0.22843901065599317,-0.22235283013067617,-0.5505571253754437,-0.22903624449615903,-0.02232379021916495,ENFJ,1,Staff and training
57,0.3059890315973235,-1.460230500690108,0.24425155573485702,0.4369663503281341,-0.29080713276268433,0.08914964709296753,0.022594865126719443,0.1946485851586894,ESTJ,1,Staff and training
58,0.5987192383335552,-0.1428675010043813,1.5329938087910828,0.9641724069695122,0.4166770033093592,-0.23576503648576122,0.4284190337889466,-0.004835841980406763,ENFJ,1,Staff and training
59,-0.33605570354297665,0.7207204876306964,-0.3759386463673625,0.45643757035472193,-0.49799545899722136,-0.1752040160167038,0.1053133043051726,0.16379131182270296,ISTJ,1,Staff and training
60,-1.28038613474101,-0.3150421034287738,0.5673451338389032,1.0238600451960391,-0.29612712481877856,0.13181246855653794,0.25458459168796893,-0.21753828400044295,ESTJ,1,Staff and training
61,2.4469957645204246,-0.8422204669094823,2.5363738317697564,0.5557668892892309,0.11101805940634686,-0.34077306073109276,0.021438033451167814,-0.11850231648381936,ENFJ,1,Staff and training
62,0.10596488277844428,1.900821904575185,1.5318212812801215,0.4240607877217183,0.3409227141976744,0.11706725546322527,-0.25702976242738207,-0.1730317488218105,ISFJ,0,Staff and training
63,1.3360387894871781,0.8066229252665081,2.8493199778587677,1.0698142081374566,0.563489304171658,0.4928559921538025,0.08270963042694586,-0.26444443603442586,ENFJ,1,Staff and training
64,1.170172452507535,-1.5817652849018904,-1.147066311439179,0.7678217617363534,0.14124136178084745,0.1355700242126286,0.34740764941031166,0.10903234580456574,ENTJ,1,Staff and training
65,0.4927782543449072,-1.167805799410599,1.0395012731059692,-0.1628108519465501,0.2935979905223108,-0.37553210989501973,0.1017496017117061,0.1912858844729656,ESTJ,1,Staff and training
66,0.7719450269068555,2.3986543186768183,-0.08709072660023717,0.894366110992341,0.010035973295807547,-0.48241634547216794,0.018990348207014052,0.19099005483796042,INFJ,0,Staff and training
67,1.8988966841529362,2.2510075613735654,-0.7877849276234743,-0.7542252249135275,-0.6688914351485729,-0.05491251455035417,-0.010674692060128393,-0.08106373810309467,INFP,0,Staff and training
68,1.2452813451801705,1.1789696369012492,0.26079755094110973,1.6063814074887075,-0.17201077145926466,0.2577696965602618,-0.3717988913145824,-0.15972480286781862,INFJ,1,Staff and training
69,1.7817858203826415,-0.6516329088242659,0.5406236291118056,-0.11485372260835147,0.39626557890913866,0.05611740851759344,0.0464090403264676,0.007350484481195088,ENFP,0,Staff and training
70,0.3422065653873737,1.4688016319944028,-0.41355714448672504,-0.18779043924442834,-0.18516890249594903,-0.3864347379173152,-0.031164879349776037,-0.34641708749598443,ISTJ,1,Staff and training
71,1.559511644315357,-0.7534338499163838,0.26223065663726736,0.8929747693675353,-0.29075337819396,0.2851994657056085,0.3037200524774746,0.08157955222409012,ENTJ,0,Staff and training
72,0.07682698480048983,0.2397221813485256,3.0816834743540067,-0.9759478582739387,0.06224141488719112,0.20881494559254613,-0.13243211246097095,-0.12808916823411348,ESFJ,0,Staff and training
73,3.33215090612974,-1.199877287232973,2.420308174824307,0.364648231331886,0.5460935438153924,0.3146456207925118,0.2896226710918012,0.21224371100316913,ENFJ,0,Staff and training
74,-3.4555383712210874,-1.7511695664734503,0.8026286130842323,-0.666652943151642,0.3185609640037848,-0.4873671927534409,-0.03267714414165093,-0.20566088309329614,ESTJ,1,Staff and training
75,-3.7094159787391736,2.026949007261819,1.3403723343896372,-0.8833011724040398,-0.23161043061615136,-0.08075958923802054,-0.08770222533713518,-0.040504513569245,ISTJ,1,Staff and training
76,2.4598729393730348,-0.5377091887964456,-0.23870447930798425,-0.04421271867288433,0.056083572683856844,0.9860027445461443,-0.24497945556548084,0.14148416832287938,ENTP,1,Staff and training
77,-1.2606252007309717,2.40934775762014,0.8506470745850295,0.8665274030752871,0.18202790897307256,0.05727928170314023,0.20669746540925438,0.0027509740790908096,ISTJ,0,Staff and training
78,0.42484651207692037,-0.9140597785469151,0.21614066953327593,-0.4182073879890671,0.4427368410272475,0.6220312325905692,0.09342910016933159,0.12746491133734694,ESTJ,1,Staff and training
79,-1.183278102607205,1.3467483158243845,1.367033325860553,0.465744801295711,0.022430458974875243,-0.5073277262460814,0.2979356985389275,-0.24494033409453994,ISFJ,0,Staff and training
80,1.866486683869959,1.683022832170911,-1.018827601185555,0.5508550955318983,-0.5070498561491763,0.26470334821839187,0.28743680701588065,-0.6624637401144595,INTP,0,Staff and training
81,-1.9149766554100425,-1.08629641872504,1.722185311068125,-0.5688974642642661,-0.06639728696477341,-0.40539576148749135,0.5751170483923373,0.02599376438065654,ESTJ,1,Staff and training
82,0.6702871478219522,-2.9965956510128504,0.08211722322528008,1.9850592327758558,0.10298854617309866,-0.25870819226574443,0.030943419305250876,-0.1592822251852663,ENTJ,1,Staff and training
83,-2.1556142449377043,1.3373738426201303,-1.0114297364422196,0.3506716460509228,0.13578165708657197,-0.07164417107650752,0.3048421501248802,-0.11047923997951327,ISTJ,0,Staff and training
84,-0.7201551253741,-0.3727112045825147,1.1534733690422396,0.2836514839365304,0.3244717434050884,0.4678500829462459,-0.4670111108173167,-0.34220210475190393,ESTJ,1,Staff and training
85,1.2370184680841785,1.606284054728114,0.7094478777883514,0.9038118168027899,0.5208107496823208,-0.2728814326922597,0.1693277527383641,-0.09016112656654222,INFJ,0,Staff and training
86,1.5841687728163323,0.679303685354257,-0.6908231563052212,0.6459645536869355,0.33801619813509914,-0.30406832916269216,-0.1261192052507029,-0.3861690848883278,INTP,0,Staff and training
87,0.11967103808308982,-1.7194780460071757,1.8657647649151559,-0.2178531121142034,-0.33720552753345395,-0.027419429640020428,0.037587845188248294,-0.039390474025014326,ESFJ,1,Staff and training
88,0.4758399560906675,-1.1365336528030203,0.10946762840829993,-0.5047893073183558,0.0650069400231835,0.3437573376011396,0.03988072590105707,-0.0048460780336263285,ESTJ,1,Staff and training
89,5.7719665026551885,2.7871240261491166,0.7686002581807212,-1.437250013735097,0.20330621569613594,0.3885964445065552,-0.4388610601174631,-0.019753177046712225,INFP,1,Staff and training
90,2.9406300444927735,-1.167484357344068,0.5122688463314533,2.78610525908791,0.09232093707982708,-0.0005027997235571833,0.06836077287532508,-0.15252172148294046,ENFJ,1,Staff and training
91,0.770894837749103,-1.4444161270682758,-0.3604550793233704,-0.14887735630436508,-0.5908954645735689,-0.28457893635554266,-0.04252306937751366,0.052869521081602,ESTJ,0,Staff and training
92,0.8066734658285628,1.3409219105764716,0.4196764090748661,0.949110630036341,-0.07711166432736206,0.2994595703242461,0.010597582860001958,0.11172669618042576,INFJ,1,Staff and training
93,0.9947822924830084,3.0172076541373944,0.34136579086213703,1.3595436367554885,-0.2328698170901652,0.5314075629270537,-0.35714630184154184,0.13876441026419364,INFJ,1,Staff and training
94,1.662330483884201,1.3108479012632184,1.1912534825283794,-0.2583298142377672,0.7439057642953512,0.6240306464441097,-0.12370827032909647,0.14851290889320243,ISFJ,0,Staff and training
95,3.14932316997875,1.6274000675596407,-0.1349958754119562,0.42171176622231704,-0.316484486722579,0.35658962297828317,-0.0967882786687704,0.08657178632234602,INFP,0,Staff and training
96,-1.3933517316777893,1.4461712869492789,0.3732457894551923,0.4383462530761376,-0.4690061808282232,-0.7325931494952422,0.1105713350413291,-0.36801870321487223,ISTJ,1,Staff and training
97,1.7232490613290392,0.8236777238689911,2.3702531223373224,-0.17646539390978627,-0.4147275594341318,-0.2832492295039165,-0.1414168479003381,-0.15915150494484742,ESFJ,1,Staff and training
98,0.3086514257177413,1.99533669568196,2.9482535356601307,-0.2974091725362605,0.47499768867179537,0.1973101637452511,-0.3325207740136241,-0.18126447855425998,ISFJ,1,Staff and training
99,-1.1744341595366805,-0.671438229720594,0.33842797565532823,0.6487553768163681,0.192950713762625,0.5327514222351296,0.19590462136434128,-0.17640238727880148,ESTJ,1,Staff and training
100,3.0670670677957625,-1.505443062126505,-0.9218664864290731,-0.9973889547236218,0.39367281203205395,0.36777255732639785,0.32739968545743914,0.08348010194815227,ENTP,1,Staff and training
101,-2.549626187551999,1.9538298009505022,-0.43272088226548283,0.6187198746144171,0.4148280975059615,-0.17341046807311553,0.2618313750370528,0.11482390993514296,ISTJ,1,Staff and training
102,0.9737523339512176,-0.8601712955157574,-2.665581738854763,-1.7583964307238709,0.13185204172227338,0.171352027321854,-0.021618868186368198,-0.12468317999547071,ESTP,1,Staff and training
103,0.517247819573601,0.663684809723035,0.9302673898431488,0.5457542107010063,-0.6975535732916657,0.38856817850220576,-0.16815912472488084,-0.12497501480180055,ESFJ,1,Staff and training
104,-0.7642012747832809,-1.7319195636164006,2.0442864688871376,1.1929215705670368,0.11214145437940436,-0.6876776501341199,-0.10848472209787682,-0.08762301502281136,ESTJ,1,Staff and training
105,1.6558822760691125,2.856885775232749,0.05137623246523136,0.24925935768257237,-0.8676971847368614,0.13689047708671223,-0.5625025493988697,0.07380695297389814,INFP,1,Staff and training
106,2.9054560700242402,-1.4082901207954353,0.17498363994640234,0.1541681501884572,-0.09520940633578233,0.31365981044663876,-0.36337823631773175,0.2263788821557207,ENFP,1,Staff and training
107,-1.3828320619553485,-0.6305274221947132,1.5025318635690554,0.46787979159680576,-0.026587939466144607,0.20927262780593664,-0.21951765405122664,0.12804253561327886,ESTJ,1,Staff and training
108,-0.1357522337363954,-0.6570468029581338,0.0012554765300900963,1.3991223700315985,0.4107718798168795,-0.33692313473388513,-0.26156117537214413,-0.24381718934438917,ENTJ,1,Staff and training
109,-1.4255111140750782,-1.2297433654555554,0.7632526882618343,0.19804597773527177,-0.29334035056103525,0.20061709779669123,0.166534279469226,-0.12278069911893968,ESTJ,1,Staff and training
110,-0.7959300558934441,0.24341791656796524,0.05315154781216786,-1.0622637683585607,0.047821023186230896,-0.3608898163196322,0.172725901132459,-0.15478833306759449,ESTJ,0,Staff and training
111,2.2899818713134166,1.0802110733799346,-2.796969811900402,0.5457985654660018,0.10484245753949502,0.7957231790030271,0.3663821938036858,0.011297982577575201,INTP,0,Staff and training
112,0.7563237994734379,-0.8367939572154303,-1.5466019005036198,1.0220256970368178,-0.16414284165278936,-0.11025412671938353,-0.16121062488457263,-0.284847748373338,ENTJ,1,Staff and training
113,1.5174837123665732,1.2209257852675206,-0.36682048934360345,1.647159326298045,-0.15050601097373661,-0.8171496034487675,-0.2568278736780993,0.006625268288399594,INTJ,1,Staff and training
114,0.6083692169324588,0.8201508073016733,0.009552866217451956,0.46547974258971164,-0.7046056889247582,0.3839373770932507,0.13472878507163558,-0.2488270862117435,INTJ,0,Staff and training
115,0.8182298778356311,-0.3112557676289998,1.1269233994503076,-0.004913032241964884,-0.18833197517523625,-0.28496355662658707,-0.10362619043083464,-0.13013624101953633,ESFJ,1,Staff and training
116,2.7392289495117055,2.015224437338102,0.05707628929574184,0.09801102231033489,-0.3917693363917643,-0.27072549900577675,-0.207656119451276,-0.041418380231282505,INFP,1,Staff and training
117,-0.1296597134220601,0.42958489611903505,1.8129832097165415,-0.31921736429945186,0.02430237432794227,-0.3093745153321846,-0.2793757050758424,-0.31992973395652907,ESFJ,1,Staff and training
118,0.653300834861904,2.1290006718176278,-0.40481527515426224,1.1368580663569576,0.13884212514978295,0.5058772943859918,-0.10598096639983408,-0.058953858034689686,INTJ,1,Staff and training
119,0.21610127783851985,0.4128010432235791,-1.3869071216516502,-1.1788354110377086,-0.31065588885324213,-0.045841971054395386,-0.01258522624536165,0.15290765241386498,ESTP,1,Staff and training
120,3.223061051674357,1.8211109518973463,0.13388900260873368,0.4979664720670571,-0.07884565567959662,-0.13398516359174198,-0.21604197855884497,-0.41826920168137616,INFP,1,Staff and training
121,2.8104432911555364,-1.2879685947017454,0.876525335116254,0.523870646037784,-0.2850536402734022,-0.07020080151536953,0.0873514101276992,0.3799245154119566,ENFP,1,Staff and training
122,1.0011149964273378,-1.2663491689317894,-0.364152581599228,0.4324059198460228,-0.15796261032433967,0.022808415996674172,0.031042126463210813,0.5072077167454764,ENTJ,1,Staff and training
123,-0.4509476072878168,1.413859870775517,1.137228263384396,-0.8560058341299557,0.0033864630738361513,0.42399752356819015,0.15752589654503565,-0.23978573372200776,ISFJ,0,Staff and training
124,0.16521015570994324,-0.6363484379678186,2.3326112296916284,0.14114111643683577,0.14338021947951615,0.44359303138322576,-0.2468773552968327,-0.07372847093921965,ESFJ,1,Staff and training
125,-0.9150500999504626,1.8900276971829781,0.2166985904463229,-0.48837627964889235,-0.3039275177227517,0.5238676732150279,0.04505998851016543,0.2772633502021018,ISTJ,0,Staff and training
126,1.4406828067678246,1.7471167739579367,-0.7737323032023475,0.9635415339156997,-0.1839146383822433,-0.10364420947261328,0.09298708259428826,0.39541492796212513,INTJ,0,Staff and training
127,-0.251034049506761,-1.2157056542960114,-0.024642290096075686,0.8018095454948915,0.813194503863527,0.5221671995413418,0.11238010717247046,-0.33212642795908576,ESTJ,1,Staff and training
128,3.5643840821455406,-1.1426969344355455,-0.8427385960159374,-1.1649784670166776,0.5472207569043417,-0.2672316488537864,0.3173901602093416,-0.13892951795694344,ENTP,1,Staff and training
129,0.42090278485589916,0.26321962663320453,0.7651680988072681,1.6266060324491203,-0.27271001409136764,-0.035209605166135104,0.11340153926358923,-0.0008874832312684809,ENTJ,1,Staff and training
130,-0.1308098940836961,2.0451228029961572,-1.782777615111498,1.0969739614249023,-0.5886052275704601,0.6568340206054354,0.17838596678718882,0.39992283909551735,INTJ,1,Staff and training
131,-0.35959526060842945,0.40759074580890964,2.674518542258206,0.16766281215636514,0.36818122675911474,-0.03497317984582719,-0.3130948351052957,-0.07320164746435481,ESFJ,0,Staff and training
132,3.923353233194134,2.0689819003467593,1.031975421586779,-0.9632556085727073,0.07107091312520587,0.08344609214155803,0.2872896904074963,0.13399119878263246,INFP,0,Staff and training
133,3.766664357633868,0.19176040892621626,-1.8095649357532266,0.4276680203084375,0.3326420300837493,-0.07367619743227113,-0.07310863529031618,-0.08148596972422104,ENTP,1,Staff and training
134,0.6676242578081649,-0.4323700286534577,-1.0832110287737187,-0.5626167609939563,0.01112231901363851,-0.40101032811308907,0.014859638118444665,0.07271945220242093,ESTP,1,Staff and training
135,-2.902533483210811,0.38547416401182416,0.8884365945001964,-0.4487336666602032,0.11512612901594779,-0.234477986804252,-0.0606917900209789,0.09332740688866606,ESTJ,1,Staff and training
136,2.459255428274847,1.3934929448146864,-1.2036988972051756,-0.5081965096116003,-0.605853582256644,0.30772922905733824,0.07823764086155008,-0.165197544201245,INTP,1,Staff and training
137,0.674116410877958,-1.3186367474506633,1.6540760685890086,-0.5617671663664303,0.4423554350088185,0.2982556762713791,0.19302902728009402,-0.3092661876022317,ESFJ,1,Staff and training
138,0.9399981632646458,0.600917959639471,0.32528560221252284,-0.4917215658084974,0.12205023157182511,-0.03500745059059778,0.036876973691576644,0.08009186963882299,ESFJ,1,Staff and training
139,1.705742811085541,-0.4007319744286656,-1.155099328409952,-0.6458559122164103,-0.2271784974205344,-0.22082646000852124,0.2934995185013412,0.14015072163708983,ENTP,1,Staff and training
140,-0.5862018971837814,0.5911107660026657,-0.11119382291174344,0.0020186632963873825,-0.8493859111687492,-0.6779025495168453,0.030705723142735744,-0.4947825329650932,ISTJ,1,Staff and training
141,1.8492167258186551,1.7148426146379685,-1.872319891218081,1.4330823544851932,-0.8321565185065479,0.43253774475708917,-0.6803642071841844,0.44253293705024277,INTP,0,Staff and training
142,0.18150030665603,1.1891952937483616,-2.5823337255722243,-1.5479606144785507,0.3220436128943129,0.3133310750567726,0.1639157288905596,0.390123860550429,ISTP,1,Staff and training
143,-0.0581812337914755,0.6516014802539511,-2.5802313948719124,-0.13541646172006713,0.11712601095641802,0.11420755051305664,-0.019038592547015572,-0.2964768098636431,ISTP,0,Staff and training
144,0.9967166383743304,0.6344438388500557,1.5918281733267385,0.8822810208813784,-0.21095286457097295,-0.2074396055265235,0.36338981652326946,0.26174194084284363,ENFJ,0,Staff and training
145,-2.3778442908043083,0.48513047394314085,-0.20629083084677488,0.13236520070120003,-0.1292623620912464,-0.07964242838039144,0.20493419745132863,0.08009302711823564,ISTJ,1,Staff and training
146,3.25268913964777,1.697709784775717,0.34323329776938355,-1.0291313360848542,-0.19800771972158102,0.274730229207573,-0.07496859093740853,0.05224271932858918,INFP,0,Staff and training
147,1.9220264676991912,-1.2183624946290883,0.7421208016342355,-0.5001116345444006,0.24604207063116149,-0.1402748891943255,0.016539254478402935,-0.2196296109904786,ENFP,1,Staff and training
148,0.4420045906506244,0.6291311454345687,-0.5016527426430301,0.8423899850636523,0.23819606530608908,0.12277066868766669,0.04763923963685101,0.12910192748461582,INTJ,0,Staff and training
149,-1.632579137517623,2.1794531735746334,-1.032613582604411,-1.2516408578472518,-0.21937352857761086,-0.08489907420734581,0.13478707497006653,-0.16468445088634026,ISTJ,0,Staff and training
150,0.3227291319802164,-1.3258253018148471,1.4793683237574875,-0.18270450397802618,-0.06872711367678533,-0.03326359465123755,0.04640963553881732,-0.12543073141720348,ESFJ,1,Staff and training
151,3.2617503182085636,1.9493017372907837,-0.2307215388518839,-0.45719579473938865,-0.18528839105125203,0.5237472102389262,-0.09535640740966145,-0.024754637439912578,INFP,1,Staff and training
152,-0.6823774843934689,-0.6624923591720973,-0.3275859203100505,0.9152955492893934,-0.2874974967867985,0.43992835841283384,-0.16958576709283346,0.4393420591522975,ESTJ,1,Staff and training
